final_sentence,label
aplikasi pemerintah pusat negara kesatuan republik indonesia membantu belum kasih bintang pemerintah daerah tempat tinggal mengandalkan pengurusan offline memakan waktu ber hari menyita waktu kerja,positif
aplikasi crash pengajuan nib minggu tidak dapat terima,negatif
bagus sekali bermanfaat alhamdulillah membantu buat usaha mikro kecil bagaikan terima kasih online single submission,positif
bagaimana masak daftar keluar mau daftar tidak pemecahannya bagaimana,negatif
internal server error beberapa hari belum perbaikan sepertinya,negatif
tidak mendaftar padahal alamat seusai kartu tanda penduduk tetapi tidak terdaftar dukcapil,negatif
coba daftar berulangulang tetapi aplikasi tertulis server error ktpdata diri tidak sesuai,negatif
membantu kami para pelaku usaha mikro kecil dan menengah khususnya hal berurusan birokrasi menghemat waktu kami terima kasih online single submission,positif
aplikasi suruh webmau menambah usaha tidak ubah data tidak bisahapus akun tidak bisahadehperbaiki,negatif
membantu pengurusan izin usaha mikro bagaikan kami simple mudah,positif
mempermudah pembuatan izin usaha gratis tidak ribet cepat tidak lelah mati mandir,positif
banyak bug proses tidak jalan perbaiki benar kan aplikasi pemerintah punya negara seperti begini,negatif
tolong perbaiki banyak kendala tidak login padahal pengguna sama password-nya benar,negatif
aplikasi tidak membantu buat kemajuan pelaku usaha mikro kecil sama sekalisangat susah mengenai pendaftaran,negatif
ribet bgtmsk aplikasi lempar web diweb udah lambat loading lama mohon ditingkatkan dibuat simpel,positif
aplikasinya tidak diklik mau login tidak aplikasi pemerintah mesti ruwet,negatif
bukam dipermudah sehabis perbarui mempersulit dipersulit namanya buruk,negatif
susah susaj fahamikasian niat kita bantu buat usaha mikro kecil dan menengah susahtidaj bagaikan kemarengampang mudaj fahamitolong kermbalikan bagaikan semua,negatif
sia sia download tidak berguna akhirnya perintah buka web bukannya mempermudah,negatif
aplikasi tidak jelas mengapa kebanyakan aplikasi pemerintah tidak jelas kirim email buat verifikasi tempat masukkan kode verifikasinya tidak muncul,negatif
aplikasi buruk web ribet pembuatan nib dia bantu dipermudah jangan dipersulit buat usaha mikro kecil dan menengah mau buat nib,negatif
mempermudah perijinan bagi usaha mikro kecil dan menengah prosesnya mudah cepat best,positif
daftar akun susah gagal terusalamat tidak sesuai dukcapilpdahal benaraku coba pakai nama lain begitu trustlong dbntu,positif
ribet isi data betul sampai ulang-ulang tetap tidak,negatif
alamat benar sesuai kartu tanda penduduk tetapi gagal notifikasi alamat tidak sesuai ducapil negeri,negatif
cukup bagus mempermudah pelaku usaha mendapatkan nib tetapi mohon pemerintah mempermudah pemilik nib buat akses bantuan modal,positif
buat aplikasinya bagus gampang mau urus izin usaha,positif
pelayanan buruk sekali antre dapat nomor tepat nomor disuruh daftar ulang,negatif
error ketika akan membuat password force close,negatif
bermanfaat mempermudah proses perizinan,positif
aplikasi tidak dibuka crash aplikasi sampah,negatif
izin senior buat saran nya ini kan aplikasi nibhanya buat punya usahakenapa karyawan pjlp pemdamemekai diharuskan punya nomor nibijin saran dia,negatif
awal dia gagal alhamdulillah setelah coba beberapa tidak bisa baru memang semua butuh kesabaran mantap,positif
aplikasinya bug padahal mau buat perijinan mengapa begini,negatif
bagaimana fitur dia tidak jelas tidak bisa komunikasi sama callcenter nik kartu tanda penduduk aku dipakai orang lain tidak ada uang solusi,negatif
bila kita menuruti aturan ditetapkan oleh sistem sungguhlah gampang buat mendapatkan nib perusahaan kita terima kasih banyak atas diberikannya nib cepat,positif
cukup memudah kan proses cepatmantaap,positif
buat unduh nib gagal mohon koreksi aplikasinya,positif
belum berfungsi baiksuka keluar otomatis tepat mengajukan,negatif
aplikasi keren banget mau masuk error melulu terima kasih susah sekali mengakses,negatif
kelewat banyak bug menyebabkan lag,negatif
tidak masuk perizinan bantu perbaikan ya,negatif
strukturnya belum kuat tidak perlu aneh udah,negatif
tidak daftar tertulis salah password padahal sesuai,negatif
kerap error bulan susah dibuka,negatif
pendaftaran nib tepat pengisiam keluar sendiri aplikasi tidak jelas,negatif
aplikasi membantu bagi pelaku usaha usaha mikro kecil dan menengah khususnya buat kaula muda buruan daftarin,positif
pelayanan dia lama sekali ganti nomor email hampir minggu,negatif
menggunalam aplikasi arahkan link online single submission semenjak perbaruhin aplilasi down tidak buka,negatif
lama banget menunggu obrolan agen tidak menyelesaikan permasalahan sampai dsruh isi penilaian tidak disimpen,negatif
dipermudah buat ganti email,positif
punya akun tidak masuk padahal nama pengguna sama password benar,negatif
isi data benar tetapi di sini data mengapa tidak sesui aneh,negatif
mudah praktis membuat surat izin usahaterimakasih membantu,positif
aplikasi bagus banget membuat langsung tanpa draf terima kasih online single submission,positif
membantu bagi pelaku usaha kecil besar,positif
mudah proses cepat membantu,positif
pelayanan cepat mudah praktis menyenangkan,positif
pendaftaran susah perintah mengisi alamat sesuai kartu tanda penduduk sehabis isi error alamat tidak sesuai dukcapil,negatif
mudah dipahamitidak butuh menit usaha terdaftar,positif
daftar web giliran mau login aplikasi tidak bisa habis anggaran berapa miliar buat aplikasi busuk bagaikan,negatif
cocok buat usaha bermanfaat membantu pelaku usaha kecil,positif
proses pengajuan mudah cepat praktis,positif
modal diisi juta padahal kurang tepat validasi risiko perhatian perhatian melulu dinaiki sampai juta tetap perhatian melulu pemerintah diisi gede supaya tarik pajak gede begitu,negatif
membantu sekali proses pembuatan izin usaha penunjangnya,positif
aplikasi kerap down ribet mengurus data data admin harap segera diperbaiki anggaran kan besar kerja kecil,negatif
penjelasannya mudah dipahami dimengerti,positif
mantap mudah menggunakan dipermudah perkara perizinan penting kemauan buat mendapatkan hasil sah,positif
mudah membantu terima kasih tingkatkan ya,positif
bagaimana wilayah aku baru pemekaran katanya alamat tidak sesuai data dukcapil bantu wilayah pekanbaru kecamatan tuah madani kelurahan sialang munggu masukan dukcapil bukan kami meminta pemekaran tetapi sana dia kami tidak masuk,negatif
tidak buka benar passwordnyatolonglah beneren aplikasi,negatif
buruk gangguan buat pendaftaran akun susah melalui aplikasi,negatif
mantap cepat ringkas sesuai prosedur,positif
susah daftarnyamau isi alamat tidak dahal sesuai kartu tanda penduduk google alhasil tidak mendaftar,negatif
berulang tidak bisa kirim data katanya tidak sesuai membingungkan tidak asyik,negatif
aplikasinya tidak bagus tidak gunakan baik,negatif
terima kasih online single submission indonesia menyadiakan aplikasi buat dapat mempermudah masyarakat kepengurusan pembuatan usahamudah ditingkat,positif
membantu mudah cara mengisi formulirnya,positif
aplikasi tidak genah memang aplikasi buatan pemerintah banyak error,negatif
aplikasi sarang korupsi katanya mau mempermudah tetapi faktanya mempersulit masyarakat begini sistem kerjanya kembalikan mengurus perizinan kewilayah masing mentrinya jangan diam tidur cek kinerja aplikasinya,negatif
buang buang waktu kuota ketik lengkap ujung akhirnya error kan bodoh,negatif
membantu memudahkan jarak jauh dekat,positif
mau daftar ribetnya meminta ampun tidak daring tidak offline serba dipersulit urusannya sama pemerintahan,negatif
aplikasi tidak jelas bukannya mempermudah susah,negatif
mohon perbaiki aplikasinya agar mudah membuat nib,negatif
membantu mempermudah para pelaku bisnis khususnya usaha mikro kecil dan menengah,positif
sumpah aplikasi tidak gunadari daftar berhenti tidak sampai selesai,negatif
susah keluar sendiri bantu perbaiki,negatif
aplikasi mengapa berhenti sampai mulupunya tidak benar,negatif
membantu mempercepat proses perizinan secara daring,positif
perizinan tidak perlu kesana kemari menyediakan pelicin,positif
mudah praktis tidak perlu menghabiskan banyak waktu,negatif
mau tambah bidang usaha mengapa tidak mohon secepatnya perbaiki serverapk dia,negatif
coba aplikator balas jangan komputer kerja kalian ketika kami kendala balas komputer lebih baik komputernya pintar pertanyaan kemana jawaban kemana coba pakai admin tinggal buat menerima kendala,negatif
luar biasa aplikasi membantu pengajuan kami matur terima kasih,positif
pengembangan fiturnya jangan kelewat lama,positif
kerap maintenance banyak perubahan fitur kadang bingung sendiri,positif
bagus tetapi bantuan buat kami para usaha mikro kecil dan menengah buat mengembangkan usaha,positif
aplikasi dia mantap mudah gunakan membantu buat membuat izin usaha,positif
daftar oke tidak mau log in katanya akun sama sandi tidak sesuai aduh giliran mau ganti sandi tidak keluar captcha,negatif
membuat pusing aplikasi lambat tidak jalan buang buang waktu,negatif
tidak masuk aplikasi padahal awal mudah masuk dia,negatif
sistem dia susah akses error tidak jelas,negatif
aplikasi susah bangetgsmoang error pendaftaran susah,negatif
terima kasih pembuatan dokumen resmi cepat fast tanggapan cepat,positif
mempermudah pengurusan maju indonesia,positif
online single submission mantap membatu mudah proses dia cepat hasilnya,positif
ayo perbarui terbaru tidak dibuka aplikasinya woyylah,negatif
aplikasinya mengapa mau daftar error,negatif
bukannya membantu mempermudah mempersulit tidak rekomendasi sama sekali,negatif
aplikasi diperbaiki lagikalau belum siap jangan diluncurkan woiii,negatif
mau mengisi mentok jenis kegiatan usaha borang ruang lingkup tidak klik sama sekali lucu,negatif
apakah aplikasi mengebabkan aplikasi lain muncul terinstall otomatis tanpa pemberitahuan,positif
aplikasi ketika mau melakukan verifikasi email tidak tulisan muncul servis unavailable tidak jelas aplikasi,negatif
pelayanan online cepat mudah dipahami,positif
memudahkan aksesnya susah bantu mudahkan,positif
aplikasi lag berat loading lambat tidak fast tanggapan,negatif
sehabis perbarui tidak dibuka blank,negatif
sehabis perbarui tidak ubah data usaha,negatif
aplikasi tidak jelas kerap keluar sendiri mau daftar bolak balik keluar,negatif
aduh susah masuk begitu klik validasi risiko notifikasi dia perhatian yapadahal baru validasi risiko,negatif
sampah tidak mengakses padahal situs web mengakaes tetapi batasi tidak melakukan permohonan tidak dikuasi pengguna,negatif
isi alamat sesuai kartu tanda penduduk tidak keterangannya tidak trcatat sesuai dukcapil keluhan masyarakat di sini tidak jawabannya developer pembuat,negatif
aplikasi paling tidak jelas baru masuk berhenti logo online single submission mau pamer logo online single submission tidak berguna,negatif
astagfirullah indonesia membuat aplikasi buruk banget error melulu allaaaaah usaha mikro kecil dan menengah dituntut buat punya legalitas tetapi layanan aplikasi dia begini situs web error mau datang langsung kantornya antrean tidak makan hatiiii bulan lalu mengurus hitungan menit oi,negatif
sehabis perbarui proses ribet dialihkan online single submission go identitas fungsi aplikasi buat,negatif
server lambat kbli terbit nib tidak dapat diubah mengecewakan,negatif
foto profil akun mengapa tidak ubah sesuai pemilik aplikasi berguna,positif
dulu sebelum perbarui mudah membuat nib sekarang ribet mempersulit tidak puas pembaruan,negatif
meminta bantu perbaiki daftar pengguna password dia salah ngacoh,negatif
sementara bintang dulu mau daftar tidak padahal nomor whatsapp ya sesuai mohon bantuany,negatif
tidak guna ah mempersulit pendaftar aplikasi cacat disangka terdaftar kapan daftar lucu baru mulai,negatif
melalui apps membantu mendampingi usaha mikro kecil dan menengah membuat legalitas izin usaha instagram baskoro situs web umkmnaikkelasdotcom,positif
susah mau daftar susah mau login handphone kami usaha mikro kecil dan menengah mempersulit begini,negatif
luar biasa error buat aplikasi jika mau login tidak,negatif
lupa password tidak verifikasikalau oermudahkenapa mempersulit,negatif
aplikasi belum sempurna seperti begini buka buat publik sistem banyak error begini aduh buat aplikasi perintah sekolah udah saran aku,negatif
mind mengapa susah banget daftar peeizinan daring dikabupaten dipimpong daring membuat habis pulzakatanya mudah berkali kali uninstall aplikasi dia kemaring kemaring tetapi data benar hubung dukcapil herang mengapa begitu,negatif
aplikasi tidak ganti gmail pelaku usaha agen properti tidak terdaftar,negatif
daftar mau login tidak bisapadahl nomor passowrd benar mau daftar tidak,negatif
online single submission tidak digunakan perbaikannya bagian mana ya,negatif
forced close tidak dibuka sehabis login,negatif
lambat banget web perbarui lambat buka aplikasi lain lancar,negatif
intinya mudah segala hal berhubungan perizinan buat pendaftaran,positif
membantu mudah cepat semoga akurat,positif
bukannya mempermudah mempersulit tombolnya error tidak berguna banget,negatif
sehabis updet baru saja tidak buka aplikiasi aplikasi geleng geleng,negatif
aplikasi paling tololpadahal sekelas nasional banyak masyarakat perlutapi mempersulit buat masukbanyak bug dia,negatif
pendaftaran mudah melalui aplikasi terima kasih aplikasi membantu banyak orang,positif
membantu kami pelaku usaha mikro pengurusan izin cepat tanpa biaya,positif
ketika mendaftar data tidak terdaftar sistem dukcapil tanya obrolan admin lewat whatsapp tidak balasan bagaimana caranya buat bertanya ketika kendala apakah lewat email nomor handphone lain ataukah langsung kantor perijinan,negatif
pak pegawai negeri sipil ataupun pejabatan membaca bantu aplikasi online single submission memantau buat nib tidak bingung permasalahannya dimana keterangannya belum diajukan bantu pak pak bu bu terima kasih mudah mudahan direspons,positif
gagal isi alamat bantu diperbaiki aplikasinya,negatif
lambat banget aplikasinya bantu diperbaiki sampai closeeee,negatif
semenjak updatetan terbaru pembuatan izin usahanya gangguan,negatif
